,dates,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11
25,2017-01-07 05:37:05+00:00,118.48166920187404,122.31732381208185,123.63639509380867,114.0034826427989,124.57876172085436,128.48541624756893,125.86243228421317,121.04094351003438,123.48029597643875,119.51959386749412,108.46937835255036
26,2017-02-01 05:25:16+00:00,98.6476724428004,102.10659621764879,115.4959879465359,111.46863057792483,138.29852625819825,125.59766849799219,114.7459504090853,117.51134822002666,124.2790652772776,115.48081409073656,97.95390130269581
27,2017-02-17 05:25:09+00:00,95.29924295213762,94.82365583291805,99.99800041226544,104.51297741185397,143.73006819896813,135.48986568351233,113.66228903242667,114.47379176098069,117.0244649018522,95.6740538099512,97.9107238182582
28,2017-03-18 05:37:07+00:00,105.26053764624045,107.72793897969774,109.5042022404813,122.78540906377803,154.06549815776725,147.08966935999584,127.77575394873591,119.8174614322668,102.90391563641845,99.74582980585387,105.02525086609953
29,2017-04-07 05:37:14+00:00,108.65202284647188,108.17965241914494,107.23480330615645,117.41954430846444,140.30237089706034,136.86036126228373,113.64077672645594,104.40505909884646,97.43724925455324,100.07309085379543,108.06402636478086
30,2017-04-17 05:37:16+00:00,104.05707315866879,106.00424029165903,109.33962744753528,116.58152498890593,142.52041520676394,137.3204381773222,114.94291572194358,108.3362558592206,95.45500442849848,97.58283639161003,102.5560483001662
31,2017-04-27 05:37:18+00:00,101.60062727530814,103.86656067613659,111.58001168018922,117.25269623733058,146.0954143302228,140.44822271600995,111.63633212367817,99.44387597579326,89.83091068050184,91.7052830288339,97.24156769912175
32,2017-05-08 05:24:34+00:00,104.46926838724879,102.7681814167998,103.28423601558129,112.76980881980239,146.49646868911876,132.75728578376786,123.68853050638924,110.52159994860934,103.4807173260031,103.18905663191427,105.28353753486212
33,2017-06-09 05:24:53+00:00,113.06566849123313,215.119609673827,219.3894582835251,95.89686046227621,111.87524067542769,104.577121894068,103.7688690132254,98.65000687020445,89.99731022198158,92.20069355350346,110.49005300830521
34,2017-07-11 05:25:01+00:00,135.68349461821353,131.70191305756583,117.2103948027742,105.33650049835772,124.05940973544318,118.4259352371921,100.543168899339,91.32902421966055,93.89895471475315,97.32041840755626,103.62045002887041
35,2017-07-11 05:37:16+00:00,126.4562707837886,127.7623471825115,120.65003417281488,116.10016155589487,118.22582896894878,109.30869345090113,95.21029044702392,83.96057347457194,83.59396665389725,90.82410542851179,101.8865380494673
36,2017-07-16 05:37:17+00:00,123.66094775161004,117.49420195985806,107.2360266347195,102.42122159111159,96.75039573682315,182.74168177988224,156.02582564198664,85.03801752807446,91.30749594113645,187.02283375482713,189.3094296943544
37,2017-07-26 05:37:17+00:00,133.88201366584968,135.86522674550898,120.1508855612751,111.25535917820645,105.69877119106646,96.15864192541419,89.22512013757456,81.38838673909659,86.45299942560422,98.20467834994585,110.58822814103283
38,2017-08-05 05:37:18+00:00,114.38793219738928,114.52346105066307,112.09496800107489,105.41587882545345,101.68863240799594,98.09637854216048,96.35090336422854,87.39116452466119,87.69886582376239,95.44722249035607,101.19518545957746
39,2017-08-12 05:25:15+00:00,136.6451805274829,133.6450248777764,104.17225089861513,93.97448767331754,105.89550203626771,106.50128743819732,99.63378238028292,91.31664336205964,90.22511279100088,97.17689344724018,106.4680980619595
40,2017-08-20 05:37:13+00:00,125.24485680462375,121.84687384636841,109.02315499263565,103.3347847621542,97.3918532372155,95.02090699852046,98.96052669358974,91.31110730455772,93.5109912927468,101.3709298486347,109.17608259038406
41,2017-09-14 05:37:13+00:00,142.5376624695869,136.20045513940613,108.59316435320977,103.10374797904976,91.11369743942409,88.59002387045281,90.05809397756026,84.64582708977835,89.04317036203963,99.735743973601,116.87727557513718
42,2017-09-19 05:37:04+00:00,118.70518483221556,117.26440136234444,111.47554606057224,108.735801200713,104.2285972149593,99.52467532275543,97.94545686415057,87.34321344219016,84.30528132570949,90.29453657234156,100.25836142716096
43,2017-09-24 05:37:12+00:00,133.59556750048614,136.9239786835686,112.59314518753352,111.21368764605951,107.95969292179899,107.81523787457314,101.04695975587724,88.99879932606602,84.73308173192495,88.26745609400524,100.92083493697102
44,2017-10-14 05:37:15+00:00,135.00214028293928,131.96688987124224,105.76819332502127,101.7374202130767,93.60250756047145,94.38585226441741,99.02721738623576,92.03739379781042,93.75129036712381,101.25819815473012,111.01645607642726
45,2017-10-19 05:37:02+00:00,139.1656425621926,135.3684851250781,106.70332959740207,103.12235489145428,96.04238073567373,98.15333829525596,102.37098166714193,94.66593613421078,95.33328173317022,101.30170410653666,120.57654203826897
46,2017-10-24 05:37:15+00:00,153.6768836000502,152.37704289648926,121.09758860323852,109.28090313812818,99.59415287454867,105.24459760064622,96.84448683461694,91.54062254409655,95.50268659103561,99.03565346315254,131.41002851489432
47,2017-10-31 05:25:31+00:00,142.63858440038118,146.06997994654316,107.7886702235862,101.5804293528243,97.64759383071438,98.05566259152823,101.32847926494263,92.10782562289816,93.95463417399172,99.20535003582823,112.341374209404
48,2017-11-18 05:37:03+00:00,140.9840846718059,138.27135095137055,111.29530912646446,101.92889167719197,96.1913889001789,101.2226639780045,104.37861728369039,95.84425132109077,99.17426817345513,104.4428888913467,119.45071787648293
49,2017-12-08 05:37:04+00:00,150.1761631426959,145.37424536215775,113.94046192098762,101.98888951483582,96.16703483488216,105.4828851631737,112.30189205617067,105.26806002506994,106.17934359209325,108.05770891428799,133.982275859753
50,2017-12-13 05:37:11+00:00,151.3196070379607,151.53879932488636,119.99645636102527,109.45564912305093,100.36826420124913,106.04549193577456,99.61299135185001,91.35815964687235,92.3545641108901,98.64218691390629,127.19089746701583
51,2017-12-23 05:37:10+00:00,122.66245787004438,114.98421637500705,109.86972804165823,104.565331944801,98.50282985994414,91.4410682375724,95.08508904719105,90.08464110391321,95.45272397127364,100.10660705632714,105.19467743347803
52,2018-01-02 05:37:09+00:00,132.72777147416076,130.02212169933566,115.55531804968535,105.88159290153025,106.18061254192436,92.54113585123983,98.48516015856521,96.06055623736343,106.84243918440296,108.87073756945877,114.86725629385927
53,2018-01-07 05:37:07+00:00,118.23160238310244,121.11563676108327,117.84393080963568,108.90296050067211,121.97132707054476,110.84148453663907,111.42955703878887,110.80276623513406,113.31406609930524,105.2221097337105,107.47394297773998
54,2018-02-01 05:37:11+00:00,112.27692571673894,111.88274675137909,116.00581436678516,113.53962958626815,128.01146476244625,120.56265617485091,108.79246713340774,115.86511619813638,111.8343381762249,106.38747192129408,109.67557846873201
55,2018-02-11 05:37:12+00:00,109.32401265280923,107.52341319182887,109.60064717635626,114.83609200304781,133.3041897363701,123.08230475886114,116.02943794315476,116.72343819615442,115.41032643604876,105.53874644677258,110.43528802410681
56,2018-02-16 05:37:08+00:00,104.84594886096444,101.76453828355088,103.67365922413836,108.04189823307017,140.92201814224146,132.67239450027992,120.7165454397295,122.39973220882467,117.53305437435186,102.52201114838272,106.08877569194878
57,2018-03-03 05:37:12+00:00,108.5703893929902,107.9948955007712,109.22236036773387,116.01247538644958,152.10653716126023,136.23297046998712,117.90654713893561,116.83914356059636,96.57516259793891,94.66295231868837,104.57448341160523
58,2018-04-02 05:37:15+00:00,107.81932983991443,106.84567233131948,109.84034399429528,117.95489062851917,155.55823426342283,140.44204715165642,125.34056126928697,118.54569968999118,101.81689164836398,95.7718189462512,102.15774372125429
59,2018-04-07 05:37:13+00:00,109.84760265574683,109.35752441761791,103.48208145719353,106.92369798741574,145.8967968430864,135.3480872028985,124.77605248136683,122.96999100646637,109.92394046490445,106.68236113239361,116.2309549515433
60,2018-04-27 05:37:15+00:00,102.67285008430079,103.57778865880567,108.09099850581853,112.57629736858614,147.91534631867884,140.61395001035393,118.59383019363383,107.62628608652946,88.75945085328205,93.26115719638464,97.98766956335439
61,2018-05-02 05:37:18+00:00,109.39799605861175,108.62519384689719,107.40338752623113,115.15789773294499,134.26349171819788,126.18720621881477,108.19110161481196,94.51290023968706,90.87549131089881,99.67106711486268,110.683880430347
62,2018-05-07 05:37:15+00:00,101.89472074737279,102.91540541669653,107.31060096328402,113.16353603577866,144.06409105588241,139.20614798548203,124.35241511635847,114.16211798523021,90.97859627196671,95.44366140322386,100.78122632203747
63,2018-05-11 05:24:17+00:00,97.10616944468815,94.09592351231929,96.0052216617261,103.63911910281371,143.10952745194854,129.1171279469418,106.44850487577781,96.54618599888217,87.00589366586252,94.57700422573004,97.51681153392362
64,2018-06-12 05:24:04+00:00,182.11234161106592,176.3553156088069,192.88989304509917,98.9974419806567,108.72478574733552,103.05703812225077,96.1284674469833,191.5689113604572,161.18194308365167,185.7317230943712,196.0280167891836
65,2018-06-16 05:37:14+00:00,120.5148971374525,112.24004597712582,107.89213450910019,106.31399422947061,109.59147308828463,105.45154363541735,96.93157088271967,86.54761569950178,84.567431551628,91.96889826108668,102.15279474614886
66,2018-07-30 05:24:30+00:00,158.85726912186718,131.79703082459068,99.07755079978854,96.405793734483,100.34181188670992,98.25721450697229,101.02809537025439,90.15718100328823,89.79349948428053,94.86386627289554,123.60644911389785
67,2018-08-05 05:37:12+00:00,144.48262089305325,132.4319318554195,105.88678666905506,104.80422448617121,99.9651383850497,99.44265428103238,100.59564741728965,89.83118186968339,90.2393281987928,96.74683932786293,125.5892269583372
68,2018-08-10 05:37:16+00:00,144.83510060539018,134.14996410014237,106.40199385997235,104.21833814647563,93.77383326632838,92.24807872965908,99.50547367320416,92.91429778254579,96.68411160443516,103.40252538288681,126.59689257646914
69,2018-09-09 05:37:13+00:00,144.41073414447902,138.19488284414547,114.83336218871234,108.68628100922793,95.64957843041705,94.40749056116698,99.81588672764418,93.30365791217523,89.99560430532576,101.6575906307876,116.2206373959912
70,2018-09-14 05:37:07+00:00,147.83870961669246,139.22525370691343,107.1302136746482,102.0723410271382,94.40598225389273,94.79108108029352,104.88285035789228,93.38584171559674,99.43136619200631,106.81904668592973,131.62239328620413
71,2018-09-29 05:37:12+00:00,140.8437999936635,139.22212962093255,111.22336206069036,106.03279156289047,92.09267803881099,92.38907025728193,93.60088449141016,84.96359332916062,86.82503785920036,97.50603643484985,111.85287775828334
72,2018-10-18 05:25:04+00:00,168.83993242481398,146.77095031400646,107.1307466420596,106.95512424484266,101.09812926651831,104.9395252657123,110.67724858477577,105.80459004610817,99.32882042948088,122.62137074035576,142.1936504909698
73,2018-11-18 05:37:35+00:00,151.23760089747566,145.18386080232133,116.37800528806747,107.42555400826517,94.25215219383774,92.98012421052134,92.40586196667084,87.17428791500056,96.1377888929659,102.82051381855088,116.775272900988
74,2018-11-19 05:25:09+00:00,139.76778646162023,136.4809527694488,105.76684409886226,97.4996043491673,94.61357931793123,95.98531624386716,99.58975444579627,99.01179735133066,97.73064566800532,102.22485329534518,108.12648258131031
75,2018-11-23 05:37:38+00:00,138.2665217125803,133.06559989984467,107.48520841933303,101.61082143670964,95.4412322323354,95.3382225671356,101.24578118567197,96.3378793657471,105.0448157337521,107.40186930615735,117.00517777573043
76,2018-11-28 05:37:33+00:00,135.3485840592754,135.26932497882424,114.8887494336613,102.94858864186381,95.40521449524347,97.3422412068872,98.47070528748473,97.55895776757352,107.13687839828108,104.7598119566343,107.88231274864498
77,2018-12-03 05:37:37+00:00,113.56051306127944,112.74446329245197,105.5889187078917,102.13666907093219,103.15579179264839,104.4438343920359,106.62990085346051,112.87200786062809,109.5919705081903,101.46656176188742,101.59581787007468
78,2018-12-18 05:37:33+00:00,130.17672496456726,134.09991153176955,129.1440349736584,115.5324519279734,123.75648114280258,110.98134674465071,113.3830429728368,112.32266007723635,106.2647247274077,101.93588639516939,108.46963010706828
79,2018-12-23 05:37:31+00:00,128.7215377502573,124.82200298678359,118.69420169907667,105.45278085979943,116.57182803756926,118.56732191605536,124.30217108215493,124.33906055917787,124.32870970319829,114.89197068138616,110.4652757918786
80,2018-12-28 05:37:35+00:00,138.41993533291398,137.56041541912288,124.83890034222543,109.57504364908465,114.42773797589764,109.67000116014631,111.54954755883386,108.72822281131745,109.89512694571364,109.59266838366584,118.07048928926385
81,2019-01-06 05:25:05+00:00,99.75348515004764,99.70999716811198,105.86500377407617,111.29158089450154,139.97388886347582,132.27414464450572,129.7901776885706,123.0066592317608,113.09896196446775,98.7176422536232,100.44949858107356
82,2019-01-07 05:37:36+00:00,102.91121563512188,101.92551460666056,106.14712629476324,109.60420747652861,136.2411871594112,127.74187078144915,125.1941306102085,118.09061983348059,106.26735558749748,99.89859498951513,101.59017535187306
83,2019-01-22 05:25:01+00:00,100.03783248205146,98.17857897703588,99.08929774558156,112.62363090121336,152.036979136204,145.21461568713644,133.63512679087202,125.27874059433233,104.01197554191515,101.21933248215643,97.13646822244053
84,2019-01-22 05:37:41+00:00,104.08447819338197,100.43618608932452,100.888459727992,105.69771292512719,141.68651859915767,139.8555086039307,131.98926611637282,125.97042352245045,107.64195722468918,105.59006990518922,102.53929388871788
85,2019-01-27 05:37:38+00:00,101.10262125400905,103.17545437565967,106.748844240274,114.50065248566648,152.38420699959698,146.13307617245277,130.3320107518565,122.14888090207934,97.324220991491,95.97922913924454,99.11034309051944
86,2019-02-01 05:37:42+00:00,100.80631256692435,100.59992328770902,100.20374756873835,103.52392035098411,150.9184764195224,145.41428785499008,132.62541506026992,125.24446414705466,100.92966351189277,100.51873065329616,98.77249619411384
87,2019-02-11 05:37:42+00:00,104.14379335384089,102.77088578948522,100.78342814053077,102.21662651130781,156.86176743119879,153.87444085458145,138.77908907746206,131.93087286688822,103.46291127598329,106.67378653875858,109.1802882683967
88,2019-02-16 05:37:38+00:00,103.95428916519164,100.4889243867413,98.29562540413409,98.42488414653272,153.6768871621423,152.8516771071361,138.11013158358577,127.79686698499529,101.94057228781462,106.76149291562221,159.72524551615354
89,2019-03-08 05:37:36+00:00,100.43292415916511,101.98835461883709,105.02063241725946,107.1801477538183,163.08749915286032,166.34291643471516,146.77101008522305,130.69904267536734,99.85905265803277,101.56091543475763,98.96291903963171
90,2019-03-13 05:37:39+00:00,105.85354380595909,104.49349378485192,102.6619762952147,101.37830321216262,149.64342702183208,156.5230055630248,141.24654870956445,129.42586476729082,104.24042309258951,106.48057229615688,111.48720181666003
91,2019-03-18 05:37:39+00:00,106.0063977858841,104.62616717441976,109.16339404815129,108.56507638555154,156.5054229589904,158.0511695918879,139.2673943840135,116.69158903660244,93.39570533695709,99.14937239923647,100.73595884449803
92,2019-03-23 05:37:42+00:00,107.73018727093128,107.4922541734016,105.48796669305241,103.19122489757729,153.23436818083505,157.67409394464008,141.04435842345808,127.58479340361255,101.0113179338086,106.07232143764509,110.39791220631469
93,2019-03-27 05:24:47+00:00,98.04856455430946,101.5635220966368,99.20946071573965,103.25497326681185,152.9323511656627,159.7166109310171,135.000423920468,123.50336993365751,94.88331001474417,100.45522881214876,99.90553725071777
94,2019-03-28 05:37:41+00:00,110.432436213503,115.26189640584508,113.60774652206668,113.16996182891246,160.72180664008292,158.9310846811607,135.6851685695138,115.33914312516993,93.70015948287376,98.48167511767598,107.96430230012447
95,2019-04-07 05:37:43+00:00,111.39937504153932,111.87608869681878,111.27019520754276,109.16763715563445,154.6545354700356,153.34490863781517,135.43932949544973,118.08875453700355,96.15021052275682,101.82808662362439,107.4418740765803
96,2019-04-12 05:24:42+00:00,104.01366406168225,105.13820826703416,102.36553744412228,105.71392712264539,142.77786691773883,159.15285909683692,133.1162719170872,106.67563530571879,102.55996873452428,105.10277332077365,107.16259015233197
97,2019-04-12 05:37:46+00:00,108.801137941231,109.31900005028814,108.93760324816348,107.86202824935748,155.83633019629315,160.1433855557022,140.7533433060336,127.16498837741985,102.37309472439715,105.41377611923397,110.58191217373108
98,2019-04-22 05:37:48+00:00,107.04064403464645,104.36374818492186,105.05497571216625,104.54540405997736,145.1221407574777,144.90965823369558,134.45980173284173,197.20736232325163,93.71179553156259,102.54218546102689,107.01577082837551
99,2019-04-28 05:24:37+00:00,97.66928462942644,98.82046052305884,97.33727107422986,99.70602623077751,137.63550736008932,150.14323692753163,131.07581589109412,100.52466814729472,89.73621151940425,95.81812883465548,97.51985432220827
100,2019-05-07 05:37:45+00:00,106.0216058382421,105.00654100107104,107.15174945104714,114.95149226251925,142.82041376367445,138.8975876651599,120.15543338939972,100.46264931119377,91.91389881160534,99.79417035630264,100.59932814262594
101,2019-05-12 05:37:50+00:00,104.66061084101136,105.29834745004203,103.44263614727987,106.58829763726294,137.73461521824834,137.0706992118145,129.49860898463257,116.55155697574845,104.92166997006585,106.91747282885868,109.66393687449579
102,2019-06-01 05:37:50+00:00,110.09770970450924,107.05812634374935,106.39431757130593,105.66628609046522,131.69109240538347,129.5367155636618,110.25230802799331,96.28659308212202,99.16248137898275,106.72295228826715,110.40068007196578
103,2019-06-16 05:37:45+00:00,106.21975360461734,109.22624718811983,111.15130266256693,113.43304147503605,126.9149111735779,122.14261089738713,97.71168363045606,88.1804989368585,86.910564104176,93.69495020633029,100.52593979585993
104,2019-07-21 05:37:50+00:00,127.72646592033523,121.99497583225019,105.04935620292568,103.2628303069393,101.96038636008718,97.10164233419796,95.99667850978896,87.8873725072782,88.96329461711899,94.78801293104178,106.76524622672412
105,2019-09-09 05:37:43+00:00,133.15063011819973,129.66602240643437,219.64216171462377,182.34551391417511,97.07769771200614,95.92740754047404,105.36988159935026,98.25789497653176,97.9552586987444,103.7126824508408,109.01668780979811
106,2019-10-05 05:25:35+00:00,128.8663029127444,118.69462477215811,106.04847371569551,99.24844061097677,92.04404078532815,95.53471807566041,94.51877706454516,87.4879428650188,85.01505711953102,90.70585047448951,94.0983580243597
107,2019-10-09 05:37:42+00:00,116.99535750221378,117.61994725584411,110.48083043037651,104.03882908460464,98.65018403194429,97.27509058796824,99.08524538919698,91.06066630857758,90.19804746404851,97.88555177075753,100.45188436834115
108,2019-10-14 05:37:44+00:00,134.40119058133638,135.90257243758435,123.89532830301171,107.01662165891469,98.29299746075927,97.21546916584056,99.87419662093758,91.87579132658395,94.05236688709913,100.12513355295496,104.60361839694825
109,2019-11-03 05:37:45+00:00,132.55213623564438,140.7535596658335,136.13358211716624,111.74975175182114,102.60353980728276,104.53273482638903,100.21454535193436,91.23639228174359,94.00117977286811,99.29382944473564,104.44963197121018
110,2019-11-06 05:25:36+00:00,128.60732753989618,126.17825498829984,121.97186034041752,102.74208008933851,95.90506877484343,97.85360877831846,100.41886554296043,92.43595117871922,92.08098619777378,96.03157463626226,97.68881190077009
111,2019-11-08 05:37:41+00:00,130.06712346214005,131.05479235479902,120.57433851061026,106.68465004137705,102.55785253910888,100.50014134117049,105.62135662979344,97.74550081894037,98.07597701650286,104.74702152304803,107.23985927937953
112,2019-11-13 05:37:44+00:00,120.78273613340991,128.71171617278728,119.7159456555524,108.59943015798844,101.79152551740677,98.30586404320931,100.18313799852886,91.66588505072404,91.547339756697,97.8156379903428,100.95314413998105
113,2019-12-03 05:37:40+00:00,104.97145925523138,114.46975125911837,129.70184326865976,115.52304939271177,121.23910050954385,117.23343611396065,104.30550083679597,92.4730580161224,91.96910939861044,95.87644233667557,99.76980547501599
114,2019-12-24 05:25:29+00:00,100.80994754844149,100.10250307014114,99.62946538233398,111.8480016191207,139.90982028061586,130.1857102047281,103.6524419385689,91.96778955307607,93.82072001800455,100.2806763816791,104.30080075112703
115,2019-12-28 05:37:37+00:00,103.45379820753982,100.65440389682743,102.18978635432148,117.10859423158287,147.35289130459932,141.26314761746684,124.50615160268102,102.84035576874398,103.17952017375617,107.14221331424191,103.21371155828638
116,2020-01-07 05:37:36+00:00,100.62059839425257,99.85021466889658,98.38757085795547,106.00325847500339,150.66510845644112,144.5308156380984,114.50979453491661,96.52595281489673,97.81900822465973,101.51475643220965,101.57649722891253
117,2020-01-12 05:37:35+00:00,104.69322221990733,103.16964864067306,101.28852703923995,105.90229513374483,160.37690119324773,148.07013356116607,108.37312261678119,93.7360760673126,96.82191895904937,102.62694682234361,103.6532301227159
118,2020-01-22 05:37:35+00:00,101.70598839728841,102.49008594896546,103.38307960219592,104.2675247483496,164.4392814052063,154.29104044336665,102.71215118639374,91.23737401800564,94.08634750050159,98.4826775335612,99.80929238650545
119,2020-02-01 05:37:34+00:00,106.01286692936843,106.83013400646196,102.91558166681597,102.19210220637397,173.8719306623839,178.22456168314656,110.9364338831063,97.03804158624935,100.17162778838913,103.58412319673135,108.63469366896837
120,2020-02-11 05:37:34+00:00,106.43325291858457,105.77138345816746,104.24245361424306,102.29375518180534,171.81140569842526,162.0356453257759,97.03823805874936,88.41566924456086,92.47840814507876,100.02430534313537,104.37275471134423
121,2020-02-16 05:37:37+00:00,106.2868930159212,106.49438616604431,104.09856151243575,103.62065662236317,170.35780482392036,184.56570984138116,111.56726384330084,101.73567388169639,102.15715391826818,104.0324570316593,107.9119563726872
122,2020-02-26 05:25:12+00:00,101.49930354658527,102.88725542859557,99.84099760196274,96.62985772169657,158.18909560926562,192.23968501782653,114.28478439198975,92.824692230256,92.83744048489753,100.7664079333404,99.73900533583752
123,2020-02-26 05:37:39+00:00,106.20745636623116,107.89061105063858,107.48533889461335,104.53711002269631,159.3443110552393,188.01296882008236,107.04384599283972,94.12290644177048,97.25350286778578,101.79940049721044,103.97025511431835
124,2020-03-02 05:37:37+00:00,107.51118452956524,110.64726076616967,110.20574090014182,108.44230334515385,172.16100316669275,187.82585628077666,107.64417133373325,93.55815348289778,94.92006352903303,98.5272537436523,104.08446554189675
125,2020-03-07 05:37:39+00:00,107.94651936482445,108.56801388299549,108.50076326275286,106.01509320399074,161.88178439650792,187.25133902306428,111.30577920419745,97.56491793319898,99.71937636534803,104.63812329764679,106.53248298104614
126,2020-03-13 05:25:06+00:00,106.63631749897581,106.58342431761801,102.13935783836736,103.3362347639851,163.97286026420815,191.61189949520718,114.46816358575336,94.79003266577693,95.58032449548884,99.48778584445209,105.30987399282407
127,2020-03-17 05:37:39+00:00,103.45197757931898,105.62100594416992,105.5009694782661,104.28800020084142,157.28354594970176,183.18447173783642,106.80704164107844,92.85449599749454,94.3514046012023,98.25291353010742,100.81790983242553
128,2020-03-22 05:37:38+00:00,110.21178920547565,112.9004026975078,115.62749384164178,114.54345192124504,175.11414487707458,190.4917483375678,106.01087017835857,90.495660450937,89.24625780430472,96.91278932841276,104.27519342181543
129,2020-03-27 05:37:39+00:00,105.44162767032289,105.16250128702251,104.8446357245545,102.79633081199164,158.00657398415848,184.63843792442867,108.72692074258616,93.12976494322236,95.1587482233586,100.65046008426822,102.30071462440877
