dates,transect_id,longitude,latitude
2018-07-30 05:24:30+00:00,T13,266461.79268294864,580471.1855082737
2018-07-30 05:24:30+00:00,T14,266493.6835945038,580472.8360050621
2018-07-30 05:24:30+00:00,T15,266520.1057366784,580469.5042223022
2018-07-30 05:24:30+00:00,T16,266545.6051446285,580466.5632680032
2018-07-30 05:24:30+00:00,T17,266581.42599557585,580461.005461019
2018-07-30 05:24:30+00:00,T18,266628.84685859113,580461.933629789
2018-07-30 05:24:30+00:00,T19,266708.1979362983,580443.3994522113
2018-08-05 05:37:12+00:00,T1,266778.90042214957,580480.2896427114
2018-08-05 05:37:12+00:00,T2,266702.38287057984,580570.068913175
2018-08-05 05:37:12+00:00,T3,266624.13436652714,580598.7417016011
2018-08-05 05:37:12+00:00,T4,266575.850733347,580601.4414656438
2018-08-05 05:37:12+00:00,T5,266544.6615508979,580596.3204065767
2018-08-05 05:37:12+00:00,T6,266518.6508162013,580595.0573351756
2018-08-05 05:37:12+00:00,T7,266492.35821013845,580597.6367842162
2018-08-05 05:37:12+00:00,T8,266456.27203763166,580596.4302673267
2018-08-05 05:37:12+00:00,T9,266397.8237248808,580590.0158866633
2018-08-05 05:37:12+00:00,T10,266321.9111607384,580549.612300925
2018-08-05 05:37:12+00:00,T11,266343.9349764904,580502.2025424052
2018-08-05 05:37:12+00:00,T12,266406.01926951087,580480.4939774194
2018-08-05 05:37:12+00:00,T13,266461.9588608475,580473.7580644953
2018-08-05 05:37:12+00:00,T14,266493.67784632853,580472.6837547594
2018-08-05 05:37:12+00:00,T15,266520.05736491765,580468.5826737097
2018-08-05 05:37:12+00:00,T16,266545.4805720327,580465.2189262206
2018-08-05 05:37:12+00:00,T17,266581.2235951528,580459.9189967889
2018-08-05 05:37:12+00:00,T18,266628.9237567455,580461.562238335
2018-08-05 05:37:12+00:00,T19,266710.22540501656,580440.5847762763
2018-09-09 05:37:13+00:00,T1,266780.93074622034,580478.5273197823
2018-09-09 05:37:13+00:00,T2,266704.1168880807,580574.1142603753
2018-09-09 05:37:13+00:00,T3,266624.5388172735,580601.5964431519
2018-09-09 05:37:13+00:00,T4,266575.76507967693,580604.3183233449
2018-09-09 05:37:13+00:00,T5,266544.30051820335,580604.0128268986
2018-09-09 05:37:13+00:00,T6,266518.43402809254,580601.2189496043
2018-09-09 05:37:13+00:00,T7,266492.2777645475,580600.4375510758
2018-09-09 05:37:13+00:00,T8,266456.16202146513,580599.1064305905
2018-09-09 05:37:13+00:00,T9,266397.19593493914,580593.3935637566
2018-09-09 05:37:13+00:00,T10,266322.17930301663,580549.4419089697
2018-09-09 05:37:13+00:00,T11,266343.58734358504,580501.9638836179
2018-09-09 05:37:13+00:00,T12,266405.2832605656,580475.2426079633
2018-09-09 05:37:13+00:00,T13,266461.4997397661,580466.6505321321
2018-09-09 05:37:13+00:00,T14,266493.3961632254,580465.2228935687
2018-09-09 05:37:13+00:00,T15,266519.8516116001,580464.6627899348
2018-09-09 05:37:13+00:00,T16,266544.9414466586,580459.4008828391
2018-09-09 05:37:13+00:00,T17,266580.1591397929,580454.2051121264
2018-09-09 05:37:13+00:00,T18,266629.56272620946,580458.4762371149
2018-09-09 05:37:13+00:00,T19,266705.47160563385,580447.1843378884
2018-09-29 05:37:12+00:00,T1,266779.0292322079,580480.1778354769
2018-09-29 05:37:12+00:00,T2,266703.9809376421,580573.7970970676
2018-09-29 05:37:12+00:00,T3,266624.6541894279,580602.4107763824
2018-09-29 05:37:12+00:00,T4,266575.7395395218,580605.1761428876
2018-09-29 05:37:12+00:00,T5,266544.390846277,580602.088232478
2018-09-29 05:37:12+00:00,T6,266518.5225199922,580598.7038071975
2018-09-29 05:37:12+00:00,T7,266492.2541213797,580601.2607037177
2018-09-29 05:37:12+00:00,T8,266456.12826302374,580599.9276108175
2018-09-29 05:37:12+00:00,T9,266397.19017726503,580593.4245415766
2018-09-29 05:37:12+00:00,T10,266320.6952388639,580550.3849627633
2018-09-29 05:37:12+00:00,T11,266347.41578173736,580504.5922032988
2018-09-29 05:37:12+00:00,T12,266405.80698733724,580478.9793597918
2018-09-29 05:37:12+00:00,T13,266461.80331169954,580471.3500491627
2018-09-29 05:37:12+00:00,T14,266493.57948910404,580470.0785945954
2018-09-29 05:37:12+00:00,T15,266520.00518716045,580467.588615649
2018-09-29 05:37:12+00:00,T16,266545.30170379166,580463.2886457405
2018-09-29 05:37:12+00:00,T17,266580.89734338486,580458.1677115371
2018-09-29 05:37:12+00:00,T18,266628.974714365,580461.3161306808
2018-09-29 05:37:12+00:00,T19,266705.3349327547,580447.3740768769
2018-10-18 05:25:04+00:00,T1,266787.1706154545,580473.1111082601
2018-10-18 05:25:04+00:00,T2,266708.9220112787,580585.324292377
2018-10-18 05:25:04+00:00,T3,266623.2825980294,580592.7296495923
2018-10-18 05:25:04+00:00,T4,266575.9268278474,580598.8856726525
2018-10-18 05:25:04+00:00,T5,266544.5763347002,580598.136083717
2018-10-18 05:25:04+00:00,T6,266518.57555425813,580597.1964519265
2018-10-18 05:25:04+00:00,T7,266492.4346869863,580594.974191794
2018-10-18 05:25:04+00:00,T8,266456.3801155034,580593.8012534358
2018-10-18 05:25:04+00:00,T9,266398.0721371322,580588.679362588
2018-10-18 05:25:04+00:00,T10,266317.01048236014,580552.7264542632
2018-10-18 05:25:04+00:00,T11,266336.7488572892,580497.2690897088
2018-10-18 05:25:04+00:00,T12,266404.3881002761,580468.855705422
2018-10-18 05:25:04+00:00,T13,266461.4027613184,580465.1492343621
2018-10-18 05:25:04+00:00,T14,266493.3610792033,580464.2936329358
2018-10-18 05:25:04+00:00,T15,266519.62567333766,580460.3583551893
2018-10-18 05:25:04+00:00,T16,266544.7579019649,580457.4201357963
2018-10-18 05:25:04+00:00,T17,266579.7633044171,580452.08030937
2018-10-18 05:25:04+00:00,T18,266629.4845911717,580458.8536022869
2018-10-18 05:25:04+00:00,T19,266707.8745106346,580443.8484546667
2018-10-19 05:37:13+00:00,T1,266791.3755906439,580469.4611864082
2018-10-19 05:37:13+00:00,T2,266708.16806251585,580583.5653801888
2018-10-19 05:37:13+00:00,T3,266624.27986360516,580599.7686660902
2018-10-19 05:37:13+00:00,T4,266575.87866311864,580600.5033858313
2018-10-19 05:37:13+00:00,T5,266544.5266982092,580599.1936742285
2018-10-19 05:37:13+00:00,T6,266518.59759669844,580596.5699553041
2018-10-19 05:37:13+00:00,T7,266492.34233115456,580598.1896216234
2018-10-19 05:37:13+00:00,T8,266456.25439091993,580596.8595267987
2018-10-19 05:37:13+00:00,T9,266398.0931780786,580588.5661566926
2018-10-19 05:37:13+00:00,T10,266323.17049077415,580548.8120552177
2018-10-19 05:37:13+00:00,T11,266339.6553586565,580499.2644764546
2018-10-19 05:37:13+00:00,T12,266404.27992431266,580468.0838779138
2018-10-19 05:37:13+00:00,T13,266461.1039773449,580460.5238384763
2018-10-19 05:37:13+00:00,T14,266493.1726075422,580459.3016370138
2018-10-19 05:37:13+00:00,T15,266519.45786384924,580457.1613535616
2018-10-19 05:37:13+00:00,T16,266544.24293704564,580451.8628231866
2018-10-19 05:37:13+00:00,T17,266578.79523687257,580446.8838243851
2018-10-19 05:37:13+00:00,T18,266631.5164519958,580449.0404181894
2018-10-19 05:37:13+00:00,T19,266715.08158606687,580433.8430811688
2018-11-18 05:37:35+00:00,T1,266775.98138868494,580482.8233661103
2018-11-18 05:37:35+00:00,T2,266710.1748764361,580588.2471432447
2018-11-18 05:37:35+00:00,T3,266624.3454335167,580600.231479307
2018-11-18 05:37:35+00:00,T4,266575.80571572884,580602.953476529
2018-11-18 05:37:35+00:00,T5,266544.5291206227,580599.1420605575
2018-11-18 05:37:35+00:00,T6,266518.59220520384,580596.7231939249
2018-11-18 05:37:35+00:00,T7,266492.3415203941,580598.2178487896
2018-11-18 05:37:35+00:00,T8,266456.2486298851,580596.9996650199
2018-11-18 05:37:35+00:00,T9,266397.9507405866,580589.3325083365
2018-11-18 05:37:35+00:00,T10,266324.9660068859,580547.6710881797
2018-11-18 05:37:35+00:00,T11,266347.6973529334,580504.7855090508
2018-11-18 05:37:35+00:00,T12,266406.27665989817,580482.33043882
2018-11-18 05:37:35+00:00,T13,266461.8712984156,580472.4025335818
2018-11-18 05:37:35+00:00,T14,266493.6217879323,580471.198951773
2018-11-18 05:37:35+00:00,T15,266520.16199735616,580470.5760656173
2018-11-18 05:37:35+00:00,T16,266545.5083589551,580465.5187924999
2018-11-18 05:37:35+00:00,T17,266581.34666673804,580460.5796321427
2018-11-18 05:37:35+00:00,T18,266629.6372571412,580458.1162785264
2018-11-18 05:37:35+00:00,T19,266705.8882512262,580446.6059209136
2018-11-23 05:37:38+00:00,T1,266774.7292902577,580483.9101885539
2018-11-23 05:37:38+00:00,T2,266704.93224616366,580576.0164364125
2018-11-23 05:37:38+00:00,T3,266623.3828533347,580593.437283311
2018-11-23 05:37:38+00:00,T4,266576.01221536606,580596.0177542012
2018-11-23 05:37:38+00:00,T5,266544.8143005194,580593.0658140954
2018-11-23 05:37:38+00:00,T6,266518.7786207083,580591.4248384531
2018-11-23 05:37:38+00:00,T7,266492.49963465356,580592.7129954766
2018-11-23 05:37:38+00:00,T8,266456.47700629197,580591.4443673776
2018-11-23 05:37:38+00:00,T9,266398.6584868823,580585.5246447627
2018-11-23 05:37:38+00:00,T10,266322.9239174397,580548.9687411116
2018-11-23 05:37:38+00:00,T11,266340.08474613924,580499.5592618283
2018-11-23 05:37:38+00:00,T12,266405.12679615215,580474.1262459309
2018-11-23 05:37:38+00:00,T13,266461.4780011043,580466.3140016431
2018-11-23 05:37:38+00:00,T14,266493.3769834917,580464.7148853523
2018-11-23 05:37:38+00:00,T15,266519.7319036345,580462.3821884955
2018-11-23 05:37:38+00:00,T16,266544.9999769571,580460.0325203621
2018-11-23 05:37:38+00:00,T17,266580.2774968804,580454.840440551
2018-11-23 05:37:38+00:00,T18,266630.33767178736,580454.733518356
2018-11-23 05:37:38+00:00,T19,266711.23958503624,580439.1768196112
2018-11-28 05:37:33+00:00,T1,266771.57416299346,580486.648841561
2018-11-28 05:37:33+00:00,T2,266710.3736139054,580588.7107845081
2018-11-28 05:37:33+00:00,T3,266623.2746696724,580592.6736887356
2018-11-28 05:37:33+00:00,T4,266576.0347458253,580595.2610215936
2018-11-28 05:37:33+00:00,T5,266544.8548012542,580592.2028765284
2018-11-28 05:37:33+00:00,T6,266518.8015260199,580590.7738170543
2018-11-28 05:37:33+00:00,T7,266492.4981859011,580592.7634347609
2018-11-28 05:37:33+00:00,T8,266456.4772972493,580591.4372897873
2018-11-28 05:37:33+00:00,T9,266399.8998458972,580578.845802636
2018-11-28 05:37:33+00:00,T10,266360.434343647,580525.1326086461
2018-11-28 05:37:33+00:00,T11,266359.8804201136,580513.1494929967
2018-11-28 05:37:33+00:00,T12,266406.38874438213,580483.1301533333
2018-11-28 05:37:33+00:00,T13,266461.61068562936,580468.3680557779
2018-11-28 05:37:33+00:00,T14,266493.3994034253,580465.3087158316
2018-11-28 05:37:33+00:00,T15,266519.7842077152,580463.3786531931
2018-11-28 05:37:33+00:00,T16,266545.12684417644,580461.4016248805
2018-11-28 05:37:33+00:00,T17,266580.4852576597,580455.9556786108
2018-11-28 05:37:33+00:00,T18,266630.5697137421,580453.6128360763
2018-11-28 05:37:33+00:00,T19,266710.33236228576,580440.436290606
2018-12-18 05:37:33+00:00,T1,266763.1477640314,580493.9629626485
2018-12-18 05:37:33+00:00,T2,266714.0993976407,580597.4027895167
2018-12-18 05:37:33+00:00,T3,266624.2276203566,580599.3999166841
2018-12-18 05:37:33+00:00,T4,266575.83064712887,580602.1161033002
2018-12-18 05:37:33+00:00,T5,266544.5297060555,580599.1295869099
2018-12-18 05:37:33+00:00,T6,266518.57452405215,580597.225732741
2018-12-18 05:37:33+00:00,T7,266492.32046275045,580598.9509846844
2018-12-18 05:37:33+00:00,T8,266456.2231486751,580597.6195000876
2018-12-18 05:37:33+00:00,T9,266397.73161205126,580590.5114782199
2018-12-18 05:37:33+00:00,T10,266319.50706700736,580551.1399907549
2018-12-18 05:37:33+00:00,T11,266340.80472997157,580500.0535489505
2018-12-18 05:37:33+00:00,T12,266406.32484053663,580482.6742041161
2018-12-18 05:37:33+00:00,T13,266462.0431360548,580475.0627067506
2018-12-18 05:37:33+00:00,T14,266493.6232467642,580471.2375914428
2018-12-18 05:37:33+00:00,T15,266520.0491912129,580468.4269533892
2018-12-18 05:37:33+00:00,T16,266545.40899942274,580464.4465408537
2018-12-18 05:37:33+00:00,T17,266581.127637892,580459.403908283
2018-12-18 05:37:33+00:00,T18,266632.2527067742,580445.4845625927
2018-12-18 05:37:33+00:00,T19,266706.3557499003,580445.9569060827
2018-12-23 05:37:31+00:00,T1,266767.34912292764,580490.3161797419
2018-12-23 05:37:31+00:00,T2,266708.6670682545,580584.7295273019
2018-12-23 05:37:31+00:00,T3,266622.68663991784,580588.5231883631
2018-12-23 05:37:31+00:00,T4,266576.1612586211,580591.0118246749
2018-12-23 05:37:31+00:00,T5,266545.0116927125,580588.8600351155
2018-12-23 05:37:31+00:00,T6,266518.9065389769,580587.7891083686
2018-12-23 05:37:31+00:00,T7,266492.62739871023,580588.2648047013
2018-12-23 05:37:31+00:00,T8,266456.6569554586,580587.0670711646
2018-12-23 05:37:31+00:00,T9,266399.47198982345,580581.1477822693
2018-12-23 05:37:31+00:00,T10,266321.7220134969,580549.7324952058
2018-12-23 05:37:31+00:00,T11,266327.44162812986,580490.8794413453
2018-12-23 05:37:31+00:00,T12,266404.3353674837,580468.4794608438
2018-12-23 05:37:31+00:00,T13,266461.14430164633,580461.1480883508
2018-12-23 05:37:31+00:00,T14,266493.0685699613,580456.5460228462
2018-12-23 05:37:31+00:00,T15,266519.1773320851,580451.8168374978
2018-12-23 05:37:31+00:00,T16,266544.0336182886,580449.6039319017
2018-12-23 05:37:31+00:00,T17,266578.36119959963,580444.553957854
2018-12-23 05:37:31+00:00,T18,266634.05527208955,580436.7787963918
2018-12-23 05:37:31+00:00,T19,266712.96120172594,580436.7867491641
2018-12-28 05:37:35+00:00,T1,266768.30684563966,580489.4848756563
2018-12-28 05:37:35+00:00,T2,266714.2029306256,580597.6443250666
2018-12-28 05:37:35+00:00,T3,266623.5300913169,580594.4765356536
2018-12-28 05:37:35+00:00,T4,266576.0880415166,580593.470974302
2018-12-28 05:37:35+00:00,T5,266544.8707782123,580591.862460052
2018-12-28 05:37:35+00:00,T6,266518.86518089304,580588.9645998087
2018-12-28 05:37:35+00:00,T7,266492.5481093605,580591.0253162517
2018-12-28 05:37:35+00:00,T8,266456.5911912732,580588.6667969377
2018-12-28 05:37:35+00:00,T9,266399.5594475144,580580.677236598
2018-12-28 05:37:35+00:00,T10,266328.02687658323,580545.7260477485
2018-12-28 05:37:35+00:00,T11,266342.5148806004,580501.2276106372
2018-12-28 05:37:35+00:00,T12,266405.52094490785,580476.9384681877
2018-12-28 05:37:35+00:00,T13,266461.6951438596,580469.6755313636
2018-12-28 05:37:35+00:00,T14,266493.4725753693,580467.2468005498
2018-12-28 05:37:35+00:00,T15,266519.8173357925,580464.009788644
2018-12-28 05:37:35+00:00,T16,266544.9437626267,580459.4258759174
2018-12-28 05:37:35+00:00,T17,266580.04245429474,580453.578756618
2018-12-28 05:37:35+00:00,T18,266631.95788281836,580446.9084601948
2018-12-28 05:37:35+00:00,T19,266711.1681500569,580439.2759907183
2019-01-06 05:25:05+00:00,T1,266752.5157504369,580503.1915590138
2019-01-06 05:25:05+00:00,T2,266711.90470096114,580592.2827085119
2019-01-06 05:25:05+00:00,T3,266622.6080397536,580587.968403493
2019-01-06 05:25:05+00:00,T4,266576.13162193284,580592.0072348503
2019-01-06 05:25:05+00:00,T5,266544.9721506249,580589.7025470622
2019-01-06 05:25:05+00:00,T6,266518.8725607477,580588.7548474411
2019-01-06 05:25:05+00:00,T7,266492.63911007985,580587.8570655648
2019-01-06 05:25:05+00:00,T8,266456.54722052603,580589.7363933615
2019-01-06 05:25:05+00:00,T9,266398.9184035468,580584.126223881
2019-01-06 05:25:05+00:00,T10,266312.99820602976,580555.2760693908
2019-01-06 05:25:05+00:00,T11,266328.6474434613,580491.7072640869
2019-01-06 05:25:05+00:00,T12,266404.79843183025,580471.7833907502
2019-01-06 05:25:05+00:00,T13,266461.5522802714,580467.463897837
2019-01-06 05:25:05+00:00,T14,266493.4021871468,580465.382447482
2019-01-06 05:25:05+00:00,T15,266519.49827382277,580457.9312191532
2019-01-06 05:25:05+00:00,T16,266544.6039233008,580455.7584545063
2019-01-06 05:25:05+00:00,T17,266579.4618460902,580450.462112708
2019-01-06 05:25:05+00:00,T18,266636.1743186501,580426.5445353818
2019-01-06 05:25:05+00:00,T19,266706.75084516464,580445.4084068025
2019-01-07 05:37:36+00:00,T1,266751.06629437715,580504.4496880413
2019-01-07 05:37:36+00:00,T2,266710.2296788261,580588.3749935662
2019-01-07 05:37:36+00:00,T3,266623.08459404745,580591.3320747337
2019-01-07 05:37:36+00:00,T4,266576.03788226144,580595.1556778246
2019-01-07 05:37:36+00:00,T5,266544.82517874456,580592.8340348653
2019-01-07 05:37:36+00:00,T6,266518.7633059842,580591.8601179797
2019-01-07 05:37:36+00:00,T7,266492.508324106,580592.4104664003
2019-01-07 05:37:36+00:00,T8,266456.4866952851,580591.208680858
2019-01-07 05:37:36+00:00,T9,266398.7541989307,580585.0096884504
2019-01-07 05:37:36+00:00,T10,266317.4747636401,580552.4314250884
2019-01-07 05:37:36+00:00,T11,266329.86213987914,580492.5411839191
2019-01-07 05:37:36+00:00,T12,266405.3223110912,580475.5212305787
2019-01-07 05:37:36+00:00,T13,266461.6652694914,580469.2130541488
2019-01-07 05:37:36+00:00,T14,266493.37402802747,580464.6366048015
2019-01-07 05:37:36+00:00,T15,266519.6977124342,580461.7307990899
2019-01-07 05:37:36+00:00,T16,266544.8074995718,580457.9553749869
2019-01-07 05:37:36+00:00,T17,266579.90342857095,580452.8324811226
2019-01-07 05:37:36+00:00,T18,266633.5111012892,580439.4069528979
2019-01-07 05:37:36+00:00,T19,266703.282790818,580450.2230059245
2019-01-17 05:37:38+00:00,T1,266750.2756207442,580505.1359933917
2019-01-17 05:37:38+00:00,T2,266711.8776474106,580592.2195943826
2019-01-17 05:37:38+00:00,T3,266623.37498045404,580593.3817140239
2019-01-17 05:37:38+00:00,T4,266575.9951643269,580596.5904490245
2019-01-17 05:37:38+00:00,T5,266544.6730771217,580596.0748206226
2019-01-17 05:37:38+00:00,T6,266518.6491427761,580595.1048977528
2019-01-17 05:37:38+00:00,T7,266492.4328121744,580595.039464622
2019-01-17 05:37:38+00:00,T8,266456.3787434793,580593.8346281702
2019-01-17 05:37:38+00:00,T9,266398.2382076827,580587.7858587949
2019-01-17 05:37:38+00:00,T10,266312.51681655773,580555.5819700265
2019-01-17 05:37:38+00:00,T11,266326.8606940402,580490.4806153907
2019-01-17 05:37:38+00:00,T12,266405.4949755322,580476.7531786107
2019-01-17 05:37:38+00:00,T13,266461.7779033983,580470.9567099537
2019-01-17 05:37:38+00:00,T14,266493.3494532119,580463.9856985678
2019-01-17 05:37:38+00:00,T15,266519.65158887446,580460.852081819
2019-01-17 05:37:38+00:00,T16,266544.8737008113,580458.6697944924
2019-01-17 05:37:38+00:00,T17,266579.6252613097,580451.3393084564
2019-01-17 05:37:38+00:00,T18,266635.5703891956,580429.4613054917
2019-01-17 05:37:38+00:00,T19,266703.5768603844,580449.8147576866
2019-01-22 05:37:41+00:00,T1,266750.0847326296,580505.301684429
2019-01-22 05:37:41+00:00,T2,266705.6807221884,580577.7625810676
2019-01-22 05:37:41+00:00,T3,266623.09008737566,580591.3708483854
2019-01-22 05:37:41+00:00,T4,266576.0670399799,580594.1763548487
2019-01-22 05:37:41+00:00,T5,266544.8653844633,580591.9773831195
2019-01-22 05:37:41+00:00,T6,266518.8254639143,580590.0934472841
2019-01-22 05:37:41+00:00,T7,266492.5796813854,580589.9261151637
2019-01-22 05:37:41+00:00,T8,266456.5887217741,580588.7268679516
2019-01-22 05:37:41+00:00,T9,266398.96714504494,580583.863981639
2019-01-22 05:37:41+00:00,T10,266320.5391182259,580550.4841701726
2019-01-22 05:37:41+00:00,T11,266327.53942001343,580490.9465779484
2019-01-22 05:37:41+00:00,T12,266404.81350440666,580471.8909324695
2019-01-22 05:37:41+00:00,T13,266461.38215592236,580464.8302476609
2019-01-22 05:37:41+00:00,T14,266493.20987419144,580460.2887082784
2019-01-22 05:37:41+00:00,T15,266519.44127070863,580456.845231404
2019-01-22 05:37:41+00:00,T16,266544.4765369926,580454.3837481703
2019-01-22 05:37:41+00:00,T17,266579.25273728115,580449.3396385658
2019-01-22 05:37:41+00:00,T18,266634.96276739903,580432.3959083349
2019-01-22 05:37:41+00:00,T19,266706.192618409,580446.183376794
2019-01-27 05:37:38+00:00,T1,266745.19755810435,580509.5437558541
2019-01-27 05:37:38+00:00,T2,266710.8154058,580589.7414555383
2019-01-27 05:37:38+00:00,T3,266623.78229066246,580596.2566385644
2019-01-27 05:37:38+00:00,T4,266575.8534475776,580601.3503025301
2019-01-27 05:37:38+00:00,T5,266544.53771505755,580598.9589413941
2019-01-27 05:37:38+00:00,T6,266518.5475356593,580597.9928046598
2019-01-27 05:37:38+00:00,T7,266492.3968810335,580596.2904312352
2019-01-27 05:37:38+00:00,T8,266456.32739817124,580595.0836121297
2019-01-27 05:37:38+00:00,T9,266397.8914504783,580589.6515049108
2019-01-27 05:37:38+00:00,T10,266314.1348295669,580554.5537979604
2019-01-27 05:37:38+00:00,T11,266324.4903821291,580488.8533362763
2019-01-27 05:37:38+00:00,T12,266405.8567386259,580479.3343315616
2019-01-27 05:37:38+00:00,T13,266461.97751957,580474.0469152558
2019-01-27 05:37:38+00:00,T14,266493.47872479283,580467.4096786024
2019-01-27 05:37:38+00:00,T15,266519.9259241918,580466.0785470454
2019-01-27 05:37:38+00:00,T16,266545.3800651271,580464.1342925436
2019-01-27 05:37:38+00:00,T17,266580.2026696969,580454.4387760828
2019-01-27 05:37:38+00:00,T18,266635.5810879958,580429.4096339918
2019-01-27 05:37:38+00:00,T19,266699.3067763376,580455.742791347
2019-02-01 05:37:42+00:00,T1,266742.90159470297,580511.5366539361
2019-02-01 05:37:42+00:00,T2,266705.7316440544,580577.8813783855
2019-02-01 05:37:42+00:00,T3,266623.0148070082,580590.8394956932
2019-02-01 05:37:42+00:00,T4,266576.0799973142,580593.7411556706
2019-02-01 05:37:42+00:00,T5,266544.8161144656,580593.0271648633
2019-02-01 05:37:42+00:00,T6,266518.75649350625,580592.0537442014
2019-02-01 05:37:42+00:00,T7,266492.53795159963,580591.3789654647
2019-02-01 05:37:42+00:00,T8,266456.5290747475,580590.1777927234
2019-02-01 05:37:42+00:00,T9,266398.82353845955,580584.6366233171
2019-02-01 05:37:42+00:00,T10,266319.4749584027,580551.1603942808
2019-02-01 05:37:42+00:00,T11,266315.60659069254,580482.7543886258
2019-02-01 05:37:42+00:00,T12,266405.2404315558,580474.9370261419
2019-02-01 05:37:42+00:00,T13,266461.5741659929,580467.8027049189
2019-02-01 05:37:42+00:00,T14,266493.2609269343,580461.6409279311
2019-02-01 05:37:42+00:00,T15,266519.6332844189,580460.5033567578
2019-02-01 05:37:42+00:00,T16,266544.78893204295,580457.755001023
2019-02-01 05:37:42+00:00,T17,266579.5158839542,580450.7521822908
2019-02-01 05:37:42+00:00,T18,266637.2011172225,580421.5854538823
2019-02-01 05:37:42+00:00,T19,266703.4514623137,580449.9888441861
2019-02-06 05:37:38+00:00,T1,266736.90206673153,580516.7442490486
2019-02-06 05:37:38+00:00,T2,266709.91757389985,580587.6468735852
2019-02-06 05:37:38+00:00,T3,266623.5993867287,580594.965644632
2019-02-06 05:37:38+00:00,T4,266575.88750289124,580600.2064835746
2019-02-06 05:37:38+00:00,T5,266544.63569066674,580596.8714031223
2019-02-06 05:37:38+00:00,T6,266518.6211162848,580595.9014748065
2019-02-06 05:37:38+00:00,T7,266492.3934635419,580596.4094134811
2019-02-06 05:37:38+00:00,T8,266456.3224454926,580595.2040869383
2019-02-06 05:37:38+00:00,T9,266397.71833453566,580590.5829147903
2019-02-06 05:37:38+00:00,T10,266310.46969324903,580556.8828217442
2019-02-06 05:37:38+00:00,T11,266322.0273106413,580487.162375365
2019-02-06 05:37:38+00:00,T12,266405.2102348311,580474.7215747419
2019-02-06 05:37:38+00:00,T13,266461.4704140274,580466.196548106
2019-02-06 05:37:38+00:00,T14,266492.7233091912,580447.401197856
2019-02-06 05:37:38+00:00,T15,266518.8705148756,580445.9715475381
2019-02-06 05:37:38+00:00,T16,266543.48973699124,580443.7345643403
2019-02-06 05:37:38+00:00,T17,266578.9863703263,580447.9098087063
2019-02-06 05:37:38+00:00,T18,266643.3532345912,580391.8728576195
2019-02-06 05:37:38+00:00,T19,266701.7215234856,580452.3904680162
2019-02-11 05:37:42+00:00,T1,266737.9531557293,580515.8319029518
2019-02-11 05:37:42+00:00,T2,266705.75797121774,580577.9427979019
2019-02-11 05:37:42+00:00,T3,266623.09584740637,580591.4115045075
2019-02-11 05:37:42+00:00,T4,266576.0586443504,580594.4583396312
2019-02-11 05:37:42+00:00,T5,266544.8336496837,580592.653546989
2019-02-11 05:37:42+00:00,T6,266518.7845217122,580591.2571184109
2019-02-11 05:37:42+00:00,T7,266492.56002100935,580590.6106042592
2019-02-11 05:37:42+00:00,T8,266456.5606798115,580589.4089937935
2019-02-11 05:37:42+00:00,T9,266399.04232510127,580583.4594929123
2019-02-11 05:37:42+00:00,T10,266314.8284191411,580554.1130540222
2019-02-11 05:37:42+00:00,T11,266306.92384934146,580476.7934669473
2019-02-11 05:37:42+00:00,T12,266403.5476250379,580462.8589766825
2019-02-11 05:37:42+00:00,T13,266460.5885970783,580452.5453725066
2019-02-11 05:37:42+00:00,T14,266492.5252381417,580442.1549456337
2019-02-11 05:37:42+00:00,T15,266518.6042041089,580440.89796104
2019-02-11 05:37:42+00:00,T16,266542.5925596812,580434.0525557372
2019-02-11 05:37:42+00:00,T17,266575.57034344017,580429.5729348765
2019-02-11 05:37:42+00:00,T18,266638.8991012758,580413.3847789582
2019-02-11 05:37:42+00:00,T19,266703.6124700558,580449.765321814
2019-03-13 05:37:39+00:00,T1,266732.58600219566,580520.490596543
2019-03-13 05:37:39+00:00,T2,266704.149305726,580574.18988858
2019-03-13 05:37:39+00:00,T3,266622.89579353033,580589.999460847
2019-03-13 05:37:39+00:00,T4,266576.01547894586,580595.9081400476
2019-03-13 05:37:39+00:00,T5,266544.70361790765,580595.4240968358
2019-03-13 05:37:39+00:00,T6,266518.68225960346,580594.1636416916
2019-03-13 05:37:39+00:00,T7,266492.4878848384,580593.1220731209
2019-03-13 05:37:39+00:00,T8,266456.51150211436,580590.6052502225
2019-03-13 05:37:39+00:00,T9,266398.9976784072,580583.699704018
2019-03-13 05:37:39+00:00,T10,266309.989616099,580557.1878884602
2019-03-13 05:37:39+00:00,T11,266303.33165952103,580474.3273377251
2019-03-13 05:37:39+00:00,T12,266402.7654930236,580457.2785225356
2019-03-13 05:37:39+00:00,T13,266460.28545885114,580447.8525695679
2019-03-13 05:37:39+00:00,T14,266492.50803975825,580441.6994168842
2019-03-13 05:37:39+00:00,T15,266518.58806804323,580440.59054679
2019-03-13 05:37:39+00:00,T16,266542.693967001,580435.1469063536
2019-03-13 05:37:39+00:00,T17,266574.92643061886,580426.1164784272
2019-03-13 05:37:39+00:00,T18,266638.81493426097,580413.7912764907
2019-03-13 05:37:39+00:00,T19,266700.93650669156,580453.480284031
2019-03-18 05:37:39+00:00,T1,266727.4815619208,580524.9212548137
2019-03-18 05:37:39+00:00,T2,266704.7580782822,580575.610114359
2019-03-18 05:37:39+00:00,T3,266624.04604100954,580598.1182721044
